Date,Code,CompanyName,CompanyNameEnglish,Sector17Code,Sector17CodeName,Sector33Code,Sector33CodeName,ScaleCategory,MarketCode,MarketCodeName
2023-05-10,18030,清水建設,SHIMIZU CORPORATION,3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,18050,飛島建設,TOBISHIMA CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18070,佐藤渡辺,"WATANABE SATO CO.,LTD.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,18080,長谷工コーポレーション,HASEKO Corporation,3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,18100,松井建設,"MATSUI CONSTRUCTION CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18110,錢高組,THE ZENITAKA CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,18120,鹿島建設,KAJIMA CORPORATION,3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,18130,不動テトラ,Fudo Tetra Corporation,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18140,大末建設,"DAISUE CONSTRUCTION CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18150,鉄建建設,TEKKEN CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18200,西松建設,"Nishimatsu Construction Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,18210,三井住友建設,"Sumitomo Mitsui Construction Co., Ltd.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,18220,大豊建設,DAIHO CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,18260,佐田建設,"Sata Construction Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,18270,ナカノフドー建設,NAKANO CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,18280,田辺工業,TANABE ENGINEERING CORPORATION,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,18330,奥村組,OKUMURA CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,18350,東鉄工業,"TOTETSU KOGYO CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,18400,土屋ホールディングス,"TSUCHIYA HOLDINGS CO.,LTD.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,18410,サンユー建設,"SANYU CONSTRUCTION CO.,LTD.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,18440,大盛工業,"OHMORI CO.,LTD.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,18470,イチケン,"ICHIKEN Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18480,富士ピー・エス,FUJI P.S CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,18500,南海辰村建設,"Nankai Tatsumura Construction Co.,Ltd.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,18520,淺沼組,ASANUMA CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,18530,森組,"Mori-Gumi Co.,Ltd.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,18600,戸田建設,TODA CORPORATION,3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,18610,熊谷組,"Kumagai Gumi Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,18660,北野建設,KITANO CONSTRUCTION CORP.,3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,18670,植木組,UEKI CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,18700,矢作建設工業,"YAHAGI CONSTRUCTION CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18710,ピーエス三菱,"P.S. Mitsubishi Construction Co., Ltd.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18730,日本ハウスホールディングス,"NIHON HOUSE HOLDINGS CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18780,大東建託,"DAITO TRUST CONSTRUCTION CO.,LTD.",17,不動産,8050,不動産業,TOPIX Mid400,0111,プライム
2023-05-10,18790,新日本建設,SHINNIHON CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18820,東亜道路工業,TOA ROAD CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18840,日本道路,"THE NIPPON ROAD CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,18850,東亜建設工業,TOA CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,18870,日本国土開発,JDC CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18880,若築建設,"WAKACHIKU CONSTRUCTION CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18900,東洋建設,"TOYO CONSTRUCTION CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,18930,五洋建設,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,18970,金下建設,"The Kaneshita Construction Co.,Ltd.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,18980,世紀東急工業,"SEIKITOKYU KOGYO CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,18990,福田組,FUKUDA CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19040,大成温調,"TAISEI ONCHO CO.,LTD.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,19050,テノックス,TENOX CORPORATION,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,19090,日本ドライケミカル,"Nippon Dry-Chemical CO.,LTD.",8,機械,3600,機械,TOPIX Small 2,0112,スタンダード
2023-05-10,19110,住友林業,"Sumitomo Forestry Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,19140,日本基礎技術,"JAPAN FOUNDATION ENGINEERING CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,19210,巴コーポレーション,TOMOE CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,19250,大和ハウス工業,"DAIWA HOUSE INDUSTRY CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Large70,0111,プライム
2023-05-10,19260,ライト工業,"RAITO KOGYO CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,19280,積水ハウス,"Sekisui House,Ltd.",3,建設・資材,2050,建設業,TOPIX Large70,0111,プライム
2023-05-10,19290,日特建設,"NITTOC CONSTRUCTION CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19300,北陸電気工事,"HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19340,ユアテック,YURTEC CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19380,日本リーテック,"NIPPON RIETEC CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19390,四電工,YONDENKO CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19410,中電工,CHUDENKO CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,19420,関電工,"KANDENKO CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,19440,きんでん,KINDEN CORPORATION,3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,19450,東京エネシス,TOKYO ENERGY & SYSTEMS INC.,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19460,トーエネック,TOENEC CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19480,弘電社,"The Kodensha,Co.,Ltd.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,19490,住友電設,"SUMITOMO DENSETSU CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19500,日本電設工業,"NIPPON DENSETSU KOGYO CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19510,エクシオグループ,"EXEO Group,Inc.",3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,19520,新日本空調,"Shin Nippon Air Technologies Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19540,日本工営,"Nippon Koei Co.,Ltd.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 1,0111,プライム
2023-05-10,19590,九電工,KYUDENKO CORPORATION,3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,19600,サンテック,Sanyo Engineering & Construction Inc.,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,19610,三機工業,"SANKI ENGINEERING CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,19630,日揮ホールディングス,JGC HOLDINGS CORPORATION,3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,19640,中外炉工業,"Chugai Ro Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19650,テクノ菱和,TECHNO RYOWA LTD.,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,19660,高田工業所,TAKADA CORPORATION,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,19670,ヤマト,YAMATO CORPORATION,3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,19680,太平電業,"TAIHEI DENGYO KAISHA,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19690,高砂熱学工業,"Takasago Thermal Engineering Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,19710,中央ビルト工業,"CHUO BUILD INDUSTRY CO.,LTD.",3,建設・資材,3550,金属製品,-,0112,スタンダード
2023-05-10,19720,三晃金属工業,"SANKO METAL INDUSTRIAL CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,19730,ＮＥＣネッツエスアイ,NEC Networks & System Integration Corporation,10,情報通信・サービスその他,5250,情報･通信業,TOPIX Small 1,0111,プライム
2023-05-10,19750,朝日工業社,"ASAHI KOGYOSHA CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19760,明星工業,"MEISEI INDUSTRIAL Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19790,大氣社,Taikisha Ltd.,3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,19800,ダイダン,"DAI-DAN CO.,LTD.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19810,協和日成,"KYOWANISSEI CO.,LTD.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,19820,日比谷総合設備,"Hibiya Engineering,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,19920,神田通信機,"KANDA TSUSHINKI CO.,LTD.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,19940,高橋カーテンウォール工業,TAKAHASHI CURTAIN WALL CORPORATION,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,19970,暁飯島工業,"AKATSUKI EAZIMA CO.,LTD.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,20010,ニップン,NIPPN CORPORATION,1,食品,3050,食料品,TOPIX Small 1,0111,プライム
2023-05-10,20020,日清製粉グループ本社,NISSHIN SEIFUN GROUP INC.,1,食品,3050,食料品,TOPIX Mid400,0111,プライム
2023-05-10,20030,日東富士製粉,"NITTO FUJI FLOUR MILLING CO.,LTD.",1,食品,3050,食料品,TOPIX Small 2,0112,スタンダード
2023-05-10,20040,昭和産業,"Showa Sangyo Co.,Ltd.",1,食品,3050,食料品,TOPIX Small 1,0111,プライム
2023-05-10,20090,鳥越製粉,"THE TORIGOE CO.,LTD.",1,食品,3050,食料品,TOPIX Small 2,0112,スタンダード
2023-05-10,20310,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ダブル・ブル　ＥＴＮ,NEXT NOTES HSI Leveraged ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20320,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ,NEXT NOTES HSI Short ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20330,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ダブル・ブル　ＥＴＮ,NEXT NOTES KOSPI200 Leverage ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20340,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ,NEXT NOTES F-KOSPI200 Inverse ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20360,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　金先物　ダブル・ブル　ＥＴＮ,NEXT NOTES Gold Futures Double Bull ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20370,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　金先物　ベア　ＥＴＮ,NEXT NOTES Gold Futures Bear ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20380,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ダブル・ブル　ＥＴＮ,NEXT NOTES Dubai Crude Oil Futures Double Bull ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20390,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ベア　ＥＴＮ,NEXT NOTES Dubai Crude Oil Futures Bear ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20400,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ダブル・ブル・ドルヘッジ　ＥＴＮ,NEXT NOTES DJIA PR JPY-Monthly Hedged Leveraged (x2) ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20410,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ,NEXT NOTES DJIA TR JPY-Monthly Hedged Inverse (x1) ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20420,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　東証マザーズ　ＥＴＮ,NEXT NOTES Tokyo Stock Exchange Mothers Index ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20430,ノムラ・ヨーロッパ　ＮＥＸＴ　ＮＯＴＥＳ　ＳＴＯＸＸ　アセアン好配当５０（円、ネットリターン）ＥＴＮ,NEXT NOTES STOXX ASEAN-Five Select Dividend 50(NR-JPY) ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20440,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当貴族（ネットリターン）　ＥＴＮ,NEXT NOTES S&P 500 Dividend Aristocrats Net Total Return Index ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20450,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポール　リート（ネットリターン）　ＥＴＮ,NEXT NOTES S&P Singapore REIT Net Total Return Index ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20460,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ダブル・ブル　ＥＴＮ,NEXT NOTES Nifty PR 2x Leverage Index ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20470,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ベア　ＥＴＮ,NEXT NOTES Nifty Total Returns(TR) Daily Inverse Index ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20480,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　野村日本株高配当７０（ドルヘッジ、ネットリターン）ＥＴＮ,"NEXT NOTES Nomura Japan Equity High Dividend 70,Net Total Return US Dollar Hedged Index ETN",99,その他,9999,その他,-,0109,その他
2023-05-10,20500,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　ニッチトップ　中小型日本株（ネットリターン）ＥＴＮ,"NEXT NOTES Niche Top Mid Small Cap Japan Equity, Net Total Return ETN",99,その他,9999,その他,-,0109,その他
2023-05-10,20530,中部飼料,"CHUBU SHIRYO CO.,LTD.",1,食品,3050,食料品,TOPIX Small 2,0111,プライム
2023-05-10,20550,日和産業,"NICHIWA SANGYO CO.,LTD.",1,食品,3050,食料品,-,0112,スタンダード
2023-05-10,20600,フィード・ワン,"FEED ONE CO.,LTD.",1,食品,3050,食料品,TOPIX Small 2,0111,プライム
2023-05-10,20650,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　日本株配当貴族（ドルヘッジ、ネットリターン）ＥＴＮ,NEXT NOTES S&P/JPX Dividend Aristocrats Index USD Hedged NTR ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20660,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　東証ＲＥＩＴ（ドルヘッジ、ネットリターン）ＥＴＮ,NEXT NOTES Tokyo Stock Exchange REIT Net Total Return US Dollar Hedged Index ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20670,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　野村ＡＩビジネス７０（ネットリターン）ＥＴＮ,"NEXT NOTES AI Companies 70,Net Total Return ETN",99,その他,9999,その他,-,0109,その他
2023-05-10,20680,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　高ベータ３０（ネットリターン）ＥＴＮ,"NEXT NOTES Japan Equity High Beta Select 30,Net Total Return ETN",99,その他,9999,その他,-,0109,その他
2023-05-10,20690,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　ＮＥＸＴ　ＮＯＴＥＳ　低ベータ５０（ネットリターン）ＥＴＮ,"NEXT NOTES Japan Equity Low Beta Select 50,Net Total Return ETN",99,その他,9999,その他,-,0109,その他
2023-05-10,20700,三菱ＵＦＪ証券ホールディングス株式会社　スマートＥＳＧ３０女性活躍（ネットリターン）ＥＴＮ,Smart ESG 30 Empowering Women Net Return ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20710,三菱ＵＦＪ証券ホールディングス株式会社　スマートＥＳＧ３０総合（ネットリターン）ＥＴＮ,Smart ESG 30 Net Return ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20720,三菱ＵＦＪ証券ホールディングス株式会社　トップシェアインデックス（ネットリターン）ＥＴＮ,Market Share Leaders Net Return ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,20730,三菱ＵＦＪ証券ホールディングス株式会社　スマートＥＳＧ３０低カーボンリスク（ネットリターン）ＥＴＮ,Smart ESG 30 Low Carbon Risk Net Return ETN,99,その他,9999,その他,-,0109,その他
2023-05-10,21070,東洋精糖,"Toyo Sugar Refining Co.,Ltd.",1,食品,3050,食料品,TOPIX Small 2,0112,スタンダード
2023-05-10,21080,日本甜菜製糖,"Nippon Beet Sugar Manufacturing Co.,Ltd.",1,食品,3050,食料品,TOPIX Small 2,0111,プライム
2023-05-10,21090,ＤＭ三井製糖ホールディングス,"Mitsui DM Sugar Holdings Co.,Ltd.",1,食品,3050,食料品,TOPIX Small 2,0111,プライム
2023-05-10,21120,塩水港精糖,"Ensuiko Sugar Refining Co.,Ltd.",1,食品,3050,食料品,TOPIX Small 2,0112,スタンダード
2023-05-10,21140,フジ日本精糖,Fuji Nihon Seito Corporation,1,食品,3050,食料品,-,0112,スタンダード
2023-05-10,21170,ウェルネオシュガー,"WELLNEO SUGAR Co.,Ltd.",1,食品,3050,食料品,TOPIX Small 2,0111,プライム
2023-05-10,21200,ＬＩＦＵＬＬ,"LIFULL Co.,Ltd.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0111,プライム
2023-05-10,21210,ＭＩＸＩ,"MIXI,Inc.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 1,0111,プライム
2023-05-10,21220,インタースペース,"Interspace Co.,Ltd.",10,情報通信・サービスその他,9050,サービス業,-,0112,スタンダード
2023-05-10,21240,ジェイエイシーリクルートメント,"JAC Recruitment Co.,Ltd.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 1,0111,プライム
2023-05-10,21270,日本Ｍ＆Ａセンターホールディングス,Nihon M&A Center Holdings Inc.,10,情報通信・サービスその他,9050,サービス業,TOPIX Mid400,0111,プライム
2023-05-10,21300,メンバーズ,"Members Co.,Ltd.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0111,プライム
2023-05-10,21340,燦キャピタルマネージメント,Sun Capital Management Corp.,10,情報通信・サービスその他,9050,サービス業,-,0112,スタンダード
2023-05-10,21360,ヒップ,HIP CORPORATION,10,情報通信・サービスその他,9050,サービス業,-,0112,スタンダード
2023-05-10,21380,クルーズ,"CROOZ,Inc.",10,情報通信・サービスその他,5250,情報･通信業,-,0112,スタンダード
2023-05-10,21390,中広,"CHUCO CO.,LTD.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0112,スタンダード
2023-05-10,21460,ＵＴグループ,"UT Group Co.,Ltd.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 1,0111,プライム
2023-05-10,21480,アイティメディア,ITmedia Inc.,10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0111,プライム
2023-05-10,21500,ケアネット,"CareNet,Inc.",10,情報通信・サービスその他,9050,サービス業,-,0113,グロース
2023-05-10,21520,幼児活動研究会,Youji Corporation,10,情報通信・サービスその他,9050,サービス業,-,0112,スタンダード
2023-05-10,21530,Ｅ・Ｊホールディングス,E・J Holdings Inc.,10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0111,プライム
2023-05-10,21540,オープンアップグループ,Open Up Group Inc.,10,情報通信・サービスその他,9050,サービス業,TOPIX Small 1,0111,プライム
2023-05-10,21560,セーラー広告,SAYLOR ADVERTISING INC.,10,情報通信・サービスその他,9050,サービス業,-,0112,スタンダード
2023-05-10,21570,コシダカホールディングス,"KOSHIDAKA HOLDINGS Co.,LTD.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 1,0111,プライム
2023-05-10,21580,ＦＲＯＮＴＥＯ,"FRONTEO,Inc.",10,情報通信・サービスその他,9050,サービス業,-,0113,グロース
2023-05-10,21600,ジーエヌアイグループ,GNI Group Ltd.,5,医薬品,3250,医薬品,-,0113,グロース
2023-05-10,21620,ｎｍｓ　ホールディングス,nms Holdings Corporation,10,情報通信・サービスその他,9050,サービス業,-,0112,スタンダード
2023-05-10,21630,アルトナー,"ARTNER CO.,LTD.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0111,プライム
2023-05-10,21640,地域新聞社,"CHIIKISHINBUNSHA CO.,LTD.",10,情報通信・サービスその他,9050,サービス業,-,0113,グロース
2023-05-10,21649,地域新聞社（新株予約権証券）,"CHIIKISHINBUNSHA CO.,LTD. (subscription warrant)",10,情報通信・サービスその他,9050,サービス業,-,0113,グロース
2023-05-10,21680,パソナグループ,Pasona Group Inc.,10,情報通信・サービスその他,9050,サービス業,TOPIX Small 1,0111,プライム
2023-05-10,21690,ＣＤＳ,"CDS Co.,Ltd.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0112,スタンダード
2023-05-10,21700,リンクアンドモチベーション,Link and Motivation Inc.,10,情報通信・サービスその他,9050,サービス業,TOPIX Small 1,0111,プライム
2023-05-10,21730,博展,Hakuten Corporation,10,情報通信・サービスその他,9050,サービス業,-,0113,グロース
2023-05-10,21750,エス・エム・エス,"SMS CO.,LTD.",10,情報通信・サービスその他,9050,サービス業,TOPIX Mid400,0111,プライム
2023-05-10,21790,成学社,"SEIGAKUSHA CO.,LTD.",10,情報通信・サービスその他,9050,サービス業,-,0112,スタンダード
2023-05-10,21800,サニーサイドアップグループ,SUNNY SIDE UP GROUP Inc.,10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0111,プライム
2023-05-10,21810,パーソルホールディングス,"PERSOL HOLDINGS CO.,LTD.",10,情報通信・サービスその他,9050,サービス業,TOPIX Mid400,0111,プライム
2023-05-10,21830,リニカル,"Linical Co.,Ltd.",10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0111,プライム
2023-05-10,21850,シイエム・シイ,CMC CORPORATION,10,情報通信・サービスその他,9050,サービス業,-,0112,スタンダード
2023-05-10,21860,ソーバル,Sobal Corporation,10,情報通信・サービスその他,9050,サービス業,-,0112,スタンダード
2023-05-10,21930,クックパッド,Cookpad Inc.,10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0112,スタンダード
2023-05-10,21950,アミタホールディングス,"AMITA HOLDINGS CO.,LTD.",10,情報通信・サービスその他,9050,サービス業,-,0113,グロース
2023-05-10,21960,エスクリ,ESCRIT INC.,10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0111,プライム
2023-05-10,21980,アイ・ケイ・ケイホールディングス,IKK Holdings Inc.,10,情報通信・サービスその他,9050,サービス業,TOPIX Small 2,0111,プライム
2023-05-10,22010,森永製菓,"Morinaga & Co.,Ltd.",1,食品,3050,食料品,TOPIX Mid400,0111,プライム
2023-05-10,22040,中村屋,"NAKAMURAYA CO.,LTD.",1,食品,3050,食料品,TOPIX Small 2,0111,プライム
2023-05-10,22060,江崎グリコ,"Ezaki Glico Co.,Ltd.",1,食品,3050,食料品,TOPIX Mid400,0111,プライム
2023-05-10,22070,名糖産業,"Meito Sangyo Co.,Ltd.",1,食品,3050,食料品,TOPIX Small 2,0111,プライム
2023-05-10,22080,ブルボン,BOURBON CORPORATION,1,食品,3050,食料品,-,0112,スタンダード
2023-05-10,22090,井村屋グループ,"IMURAYA GROUP CO.,LTD.",1,食品,3050,食料品,TOPIX Small 2,0111,プライム
